Minimax,Minimax,"[3, 3]","('Medium', 'Easy')",13,0.811,Player_2
Minimax,Minimax_AlphaBeta,"[3, 3]","('Medium', 'Easy')",14,0.882,Player_1
Minimax,Minimax_AlphaBeta,"[3, 3]","('Medium', 'Easy')",13,0.814,Player_2
Minimax,Monte_Carlo_TS,"[3, 3]","('Medium', 'Easy')",14,0.881,Player_1
Minimax,Monte_Carlo_TS,"[3, 3]","('Medium', 'Easy')",13,0.815,Player_2
Minimax_AlphaBeta,Minimax,"[3, 3]","('Medium', 'Easy')",14,0.88,Player_1
Minimax_AlphaBeta,Minimax,"[3, 3]","('Medium', 'Easy')",13,0.816,Player_2
Minimax_AlphaBeta,Minimax_AlphaBeta,"[3, 3]","('Medium', 'Easy')",14,0.874,Player_1
Minimax_AlphaBeta,Minimax_AlphaBeta,"[3, 3]","('Medium', 'Easy')",13,0.81,Player_2
Minimax_AlphaBeta,Monte_Carlo_TS,"[3, 3]","('Medium', 'Easy')",14,0.879,Player_1
Minimax_AlphaBeta,Monte_Carlo_TS,"[3, 3]","('Medium', 'Easy')",13,0.813,Player_2
Monte_Carlo_TS,Minimax,"[3, 3]","('Medium', 'Easy')",10,4.245,Player_1
Monte_Carlo_TS,Minimax,"[3, 3]","('Medium', 'Easy')",13,11.79,Player_2
Monte_Carlo_TS,Minimax_AlphaBeta,"[3, 3]","('Medium', 'Easy')",10,4.198,Player_1
Monte_Carlo_TS,Minimax_AlphaBeta,"[3, 3]","('Medium', 'Easy')",13,11.658,Player_2
Monte_Carlo_TS,Monte_Carlo_TS,"[3, 3]","('Medium', 'Easy')",10,4.172,Player_1
Monte_Carlo_TS,Monte_Carlo_TS,"[3, 3]","('Medium', 'Easy')",13,11.693,Player_2
Minimax,Minimax,"[3, 3]","('Medium', 'Medium')",13,0.808,Player_2
Minimax,Minimax,"[3, 3]","('Medium', 'Medium')",13,0.814,Player_2
Minimax,Minimax_AlphaBeta,"[3, 3]","('Medium', 'Medium')",13,0.817,Player_2
Minimax,Minimax_AlphaBeta,"[3, 3]","('Medium', 'Medium')",13,0.815,Player_2
Minimax,Monte_Carlo_TS,"[3, 3]","('Medium', 'Medium')",13,10.076,Player_2
Minimax,Monte_Carlo_TS,"[3, 3]","('Medium', 'Medium')",10,4.153,Player_1
Minimax_AlphaBeta,Minimax,"[3, 3]","('Medium', 'Medium')",13,0.816,Player_2
Minimax_AlphaBeta,Minimax,"[3, 3]","('Medium', 'Medium')",13,0.814,Player_2
Minimax_AlphaBeta,Minimax_AlphaBeta,"[3, 3]","('Medium', 'Medium')",13,0.814,Player_2
Minimax_AlphaBeta,Minimax_AlphaBeta,"[3, 3]","('Medium', 'Medium')",13,0.808,Player_2
Minimax_AlphaBeta,Monte_Carlo_TS,"[3, 3]","('Medium', 'Medium')",13,10.124,Player_2
Minimax_AlphaBeta,Monte_Carlo_TS,"[3, 3]","('Medium', 'Medium')",10,4.152,Player_1
Monte_Carlo_TS,Minimax,"[3, 3]","('Medium', 'Medium')",10,4.26,Player_1
Monte_Carlo_TS,Minimax,"[3, 3]","('Medium', 'Medium')",13,9.954,Player_2
Monte_Carlo_TS,Minimax_AlphaBeta,"[3, 3]","('Medium', 'Medium')",10,4.221,Player_1
Monte_Carlo_TS,Minimax_AlphaBeta,"[3, 3]","('Medium', 'Medium')",13,9.959,Player_2
Monte_Carlo_TS,Monte_Carlo_TS,"[3, 3]","('Medium', 'Medium')",10,6.097,Player_1
Monte_Carlo_TS,Monte_Carlo_TS,"[3, 3]","('Medium', 'Medium')",10,6.047,Player_1
Minimax,Minimax,"[3, 3]","('Medium', 'Hard')",15,0.95,Player_2
Minimax,Minimax,"[3, 3]","('Medium', 'Hard')",10,0.606,Player_1
Minimax,Minimax_AlphaBeta,"[3, 3]","('Medium', 'Hard')",15,0.945,Player_2
Minimax,Minimax_AlphaBeta,"[3, 3]","('Medium', 'Hard')",10,0.613,Player_1
Minimax,Monte_Carlo_TS,"[3, 3]","('Medium', 'Hard')",8,9.919,Player_1
Minimax,Monte_Carlo_TS,"[3, 3]","('Medium', 'Hard')",10,6.594,Player_1
Minimax_AlphaBeta,Minimax,"[3, 3]","('Medium', 'Hard')",15,0.942,Player_2
Minimax_AlphaBeta,Minimax,"[3, 3]","('Medium', 'Hard')",10,0.615,Player_1
Minimax_AlphaBeta,Minimax_AlphaBeta,"[3, 3]","('Medium', 'Hard')",15,0.948,Player_2
Minimax_AlphaBeta,Minimax_AlphaBeta,"[3, 3]","('Medium', 'Hard')",10,0.61,Player_1
Minimax_AlphaBeta,Monte_Carlo_TS,"[3, 3]","('Medium', 'Hard')",8,9.817,Player_1
Minimax_AlphaBeta,Monte_Carlo_TS,"[3, 3]","('Medium', 'Hard')",10,6.578,Player_1
Monte_Carlo_TS,Minimax,"[3, 3]","('Medium', 'Hard')",10,4.262,Player_1
Monte_Carlo_TS,Minimax,"[3, 3]","('Medium', 'Hard')",18,-307.797,Draw
Monte_Carlo_TS,Minimax_AlphaBeta,"[3, 3]","('Medium', 'Hard')",10,4.61,Player_1
Monte_Carlo_TS,Minimax_AlphaBeta,"[3, 3]","('Medium', 'Hard')",18,-4.838,Draw
Monte_Carlo_TS,Monte_Carlo_TS,"[3, 3]","('Medium', 'Hard')",10,6.144,Player_1
Monte_Carlo_TS,Monte_Carlo_TS,"[3, 3]","('Medium', 'Hard')",10,9.451,Player_1
Minimax,Minimax,"[3, 3]","('Hard', 'Easy')",12,0.745,Player_1
Minimax,Minimax,"[3, 3]","('Hard', 'Easy')",13,0.812,Player_2
Minimax,Minimax_AlphaBeta,"[3, 3]","('Hard', 'Easy')",12,0.744,Player_1
Minimax,Minimax_AlphaBeta,"[3, 3]","('Hard', 'Easy')",13,0.816,Player_2
Minimax,Monte_Carlo_TS,"[3, 3]","('Hard', 'Easy')",12,0.751,Player_1
Minimax,Monte_Carlo_TS,"[3, 3]","('Hard', 'Easy')",13,0.805,Player_2
Minimax_AlphaBeta,Minimax,"[3, 3]","('Hard', 'Easy')",12,0.741,Player_1
Minimax_AlphaBeta,Minimax,"[3, 3]","('Hard', 'Easy')",13,0.819,Player_2
Minimax_AlphaBeta,Minimax_AlphaBeta,"[3, 3]","('Hard', 'Easy')",12,0.746,Player_1
Minimax_AlphaBeta,Minimax_AlphaBeta,"[3, 3]","('Hard', 'Easy')",13,0.812,Player_2
Minimax_AlphaBeta,Monte_Carlo_TS,"[3, 3]","('Hard', 'Easy')",12,0.748,Player_1
Minimax_AlphaBeta,Monte_Carlo_TS,"[3, 3]","('Hard', 'Easy')",13,0.812,Player_2
Monte_Carlo_TS,Minimax,"[3, 3]","('Hard', 'Easy')",10,6.612,Player_1
Monte_Carlo_TS,Minimax,"[3, 3]","('Hard', 'Easy')",8,9.757,Player_1
Monte_Carlo_TS,Minimax_AlphaBeta,"[3, 3]","('Hard', 'Easy')",10,6.626,Player_1
Monte_Carlo_TS,Minimax_AlphaBeta,"[3, 3]","('Hard', 'Easy')",8,9.753,Player_1
Monte_Carlo_TS,Monte_Carlo_TS,"[3, 3]","('Hard', 'Easy')",10,6.683,Player_1
Monte_Carlo_TS,Monte_Carlo_TS,"[3, 3]","('Hard', 'Easy')",8,9.801,Player_1
Minimax,Minimax,"[3, 3]","('Hard', 'Medium')",10,0.611,Player_1
Minimax,Minimax,"[3, 3]","('Hard', 'Medium')",15,0.947,Player_2
Minimax,Minimax_AlphaBeta,"[3, 3]","('Hard', 'Medium')",10,0.61,Player_1
Minimax,Minimax_AlphaBeta,"[3, 3]","('Hard', 'Medium')",15,0.947,Player_2
Minimax,Monte_Carlo_TS,"[3, 3]","('Hard', 'Medium')",18,-77.67,Draw
Minimax,Monte_Carlo_TS,"[3, 3]","('Hard', 'Medium')",10,4.577,Player_1
Minimax_AlphaBeta,Minimax,"[3, 3]","('Hard', 'Medium')",10,0.612,Player_1
Minimax_AlphaBeta,Minimax,"[3, 3]","('Hard', 'Medium')",15,0.951,Player_2
Minimax_AlphaBeta,Minimax_AlphaBeta,"[3, 3]","('Hard', 'Medium')",10,0.611,Player_1
Minimax_AlphaBeta,Minimax_AlphaBeta,"[3, 3]","('Hard', 'Medium')",15,0.948,Player_2
Minimax_AlphaBeta,Monte_Carlo_TS,"[3, 3]","('Hard', 'Medium')",18,-7.952,Draw
Minimax_AlphaBeta,Monte_Carlo_TS,"[3, 3]","('Hard', 'Medium')",10,4.435,Player_1
